Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
6helos_7areas_T50_S2,50,Greedy,0.34251104018956663,,29,0.58,29,0.58,23,0.46,42.758620689655174,101.0,107.0,362.887886982979,552.1206950450851,0.5652459298800296,0.8600010826247432,188.887886982979,161.23280806210602,350.12069504508503,28.0,378.12069504508503,1.4624940645653537,0.16666666666666666,18.91570423403587,0.09155387169284375,0.0011560916900634766,False,,,,
6helos_7areas_T50_S3,50,Greedy,0.35727285653788227,0.17673544606178895,33,0.66,33,0.66,26,0.52,45.84848484848485,117.0,133.0,401.01250445599067,632.9531943573584,0.5025219354085096,0.7931744290192461,203.01250445599067,199.9406899013677,402.95319435735837,32.0,434.95319435735837,1.5,0.1464646464646465,15.223347941530628,0.07776621760633784,0.0011830329895019531,False,,,,
6helos_7areas_T50_S3,50,Exact-HiGHS,0.43397089651049986,1.2791445619421795e-16,36,0.72,36,0.72,29,0.58,45.25,120.0,139.0,422.47485210465317,658.2044757185338,0.5065645708688887,0.7892139996625105,206.47485210465317,201.72962361388062,408.2044757185338,34.0,442.2044757185338,1.1547005383792515,0.10185185185185179,21.107305813778353,0.10722990774898318,638.3022270202637,True,0.0,431864.0,119966.0,1056403.0
6helos_7areas_T50_S4,50,Greedy,0.3091966469317604,0.1848381138493103,28,0.56,28,0.56,20,0.4,50.392857142857146,116.0,128.0,389.1029073112056,617.3671414247397,0.5066444105614657,0.8038634653967964,221.10290731120563,200.2642341135341,421.3671414247397,28.0,449.3671414247397,1.1055415967851332,0.13095238095238093,18.759645298929172,0.09909066859847382,0.0011608600616455078,False,,,,
6helos_7areas_T50_S4,50,Exact-HiGHS,0.379307045857874,3.1318654618242966e-14,31,0.62,31,0.62,26,0.52,44.354838709677416,96.0,114.0,386.55313468930706,553.1219180771094,0.5651361618264723,0.8086577749665342,200.55313468930706,146.56878338780237,347.1219180771094,20.0,367.1219180771094,0.8975274678557507,0.09139784946236566,13.777779320526175,0.0824619579297791,1076.3052608966827,True,0.0,699799.0,187090.0,1725903.0
6helos_7areas_T50_S5,50,Greedy,0.31694195573550404,0.18102941795627858,27,0.54,27,0.54,21,0.42,42.48148148148148,114.0,130.0,346.7464490018778,556.0894189500589,0.44454672948958696,0.7129351525000754,184.7464490018778,181.34296994818112,366.0894189500589,28.0,394.0894189500589,1.118033988749895,0.12962962962962962,24.832555828041638,0.14811090406426683,0.001138925552368164,False,,,,
6helos_7areas_T50_S5,50,Exact-HiGHS,0.387000415747026,0.0,32,0.64,32,0.64,27,0.54,40.59375,100.0,124.0,365.3575826985582,543.7659319124338,0.4910720197561266,0.7308681880543465,173.35758269855816,150.40834921387554,323.7659319124337,28.0,351.7659319124337,0.7453559924999298,0.07291666666666667,17.529410723506242,0.10272497115487382,1194.339835882187,True,0.0,726172.0,198351.0,1782556.0
6helos_7areas_T50_S6,50,Greedy,0.2921208988453137,0.2171459285618634,28,0.56,28,0.56,20,0.4,50.035714285714285,116.0,134.0,393.44317748153617,647.5128613407715,0.48935718592230865,0.8053642553989695,225.4431774815362,222.06968385923534,447.51286134077156,32.0,479.51286134077156,1.247219128924647,0.1428571428571428,22.606126887385255,0.10572490123666596,0.0015878677368164062,False,,,,
6helos_7areas_T50_S6,50,Exact-HiGHS,0.37314859755238244,1.487641963426249e-15,30,0.6,30,0.6,25,0.5,43.666666666666664,115.0,142.0,386.21840585922,603.8001401420286,0.4533079880976761,0.7086856104953387,206.21840585922,187.5817342828086,393.8001401420286,30.0,423.8001401420286,0.5773502691896257,0.055555555555555504,20.632577049453975,0.1127343949964678,195.66594004631042,True,0.0,264820.0,78935.0,637330.0
6helos_7areas_T50_S7,50,Greedy,0.3087470950494464,0.1843731864431039,28,0.56,28,0.56,21,0.42,44.964285714285715,113.0,132.0,375.3130052218057,607.0233368732727,0.47388005709823955,0.7664436071632231,207.3130052218057,201.710331651467,409.0233368732727,30.0,439.0233368732727,1.1055415967851332,0.13095238095238093,20.590183757460004,0.11445173696355641,0.0007159709930419922,False,,,,
6helos_7areas_T50_S7,50,Exact-HiGHS,0.37853965798772626,0.0,34,0.68,34,0.68,25,0.5,47.970588235294116,114.0,138.0,420.6182178024539,663.1465849317651,0.5079930166696303,0.8009016726229047,216.6182178024539,210.52836712931128,427.1465849317652,32.0,459.1465849317652,1.1055415967851332,0.10784313725490202,16.174267953272153,0.08238430449726364,193.892235994339,True,0.0,330756.0,95698.0,801603.0
6helos_7areas_T50_S8,50,Greedy,0.3367293615603885,0.17040059268749222,31,0.62,31,0.62,24,0.48,46.61290322580645,113.0,134.0,408.4189191710301,658.40941028507,0.5079837303122265,0.81891717697148,222.4189191710301,215.99049111403986,438.40941028506995,34.0,472.40941028506995,0.8975274678557507,0.09139784946236566,19.4543964209713,0.09617165591759684,0.0007548332214355469,False,,,,
6helos_7areas_T50_S8,50,Exact-HiGHS,0.4058939273488939,1.3676270446771712e-16,33,0.66,33,0.66,27,0.54,43.39393939393939,116.0,140.0,394.72368578045575,588.3952907169513,0.4699091497386378,0.7004705841868468,196.72368578045578,165.67160493649558,362.39529071695137,28.0,390.39529071695137,0.9574271077563381,0.09595959595959602,28.93791831389258,0.16604577894415037,565.9705591201782,True,0.0,478857.0,132865.0,1171565.0
6helos_7areas_T50_S9,50,Greedy,0.2982270818067414,0.19777014252602534,27,0.54,27,0.54,21,0.42,48.51851851851852,118.0,136.0,392.2342559477506,647.2910689236276,0.48067923523008654,0.7932488589750338,230.23425594775063,225.05681297587694,455.29106892362756,30.0,485.29106892362756,1.118033988749895,0.12962962962962962,22.227262405042087,0.10920318354393259,0.0007171630859375,False,,,,
6helos_7areas_T50_S9,50,Exact-HiGHS,0.3717476718527846,2.986496241097683e-16,33,0.66,33,0.66,26,0.52,48.42424242424242,120.0,138.0,415.4474033288584,658.9309298975592,0.5017480716532107,0.7958103018086463,217.44740332885843,211.4835265687008,428.9309298975592,32.0,460.9309298975592,1.118033988749895,0.10606060606060612,23.352223831027164,0.11497055503990843,1191.5213341712952,True,0.0,697076.0,188425.0,1715111.0
6helos_7areas_T50_S10,50,Greedy,0.2995097227953185,0.1930181202768946,28,0.56,28,0.56,19,0.38,48.392857142857146,103.0,125.0,389.83724478237554,624.5162436732896,0.5197829930431673,0.8326883248977195,221.83724478237554,208.67899889091407,430.51624367328964,26.0,456.51624367328964,0.9428090415820632,0.1071428571428572,15.498155564888433,0.08001877824220498,0.0009949207305908203,False,,,,
6helos_7areas_T50_S10,50,Exact-HiGHS,0.3711480149939518,0.0,30,0.6,30,0.6,24,0.48,42.36666666666667,96.0,114.0,366.9497418073805,545.4635541339385,0.5364762307125446,0.7974613364531264,186.94974180738052,156.5138123265579,343.46355413393843,22.0,365.46355413393843,1.0,0.09999999999999994,15.7017656381495,0.09559361737270959,1140.144917011261,True,0.0,903683.0,232071.0,2247613.0
