Execution ID,Run ID,Run Correlative,Run Total,Scenario,Seed,Tasks,Method,Normalized Mission Value,Weighted Impact Coverage,Impact Coverage,Physical Completed Tasks,Physical Completion Rate,Medical Evacuees,Personnel Transported,Cargo Delivered kg,Medical Impact Coverage,Personnel Impact Coverage,Cargo Impact Coverage,Average Response Time,Maximum Response Time,Makespan,Total Flight Time,Task Flight Time,Return Flight Time,Value per Flight Minute,Runtime sec,Solver Time sec,Graph Time sec,Matrix Time sec,End-to-end sec,Optimal Certified,MIP Gap,Primal Bound,Dual Bound,Variables,Constraints,Nonzeros,Solver Message,MIP Nodes,Time Limit sec
20260731_124647-0400,20260731_124647-0400-0122,122,150,A4x4_T60_S2,2,60,HiGHS-600s,0.23523286085383122,0.3337053571428572,0.3249776186213071,17.0,0.2833333333333333,20.0,7.0,1550.0,0.425531914893617,0.17073170731707318,0.3924050632911392,47.64705882352941,91.0,109.0,258.2363835501872,135.77482820621952,122.46155534396767,0.0009109206751577461,14.721137208049186,14.721137208049186,0.5683196670142934,0.12423254095483571,15.413689416018315,True,0.0,0.23523286085383122,0.23523286085383122,99582.0,28690.0,270120.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,Greedy-Benefit,0.18231712592097218,0.3267973856209149,0.3322119428090833,18.0,0.3,22.0,7.0,1750.0,0.3333333333333333,0.25,0.42168674698795183,49.44444444444444,86.0,104.0,256.2745154963131,130.8148008143009,125.45971468201222,0.0007114134059248474,0.0023019580403342843,,,,0.0023022500099614263,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,Greedy-Density-Operational,0.18186835143849553,0.343891402714932,0.3397813288477713,19.0,0.31666666666666665,24.0,8.0,1400.0,0.36363636363636365,0.2857142857142857,0.3373493975903614,48.1578947368421,102.0,116.0,278.9043806494809,140.19103271031736,138.71334793916355,0.0006520813728883753,0.0021889159688726068,,,,0.0021892499644309282,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,Greedy-Density-Cycle,0.18186835143849553,0.343891402714932,0.3397813288477713,19.0,0.31666666666666665,24.0,8.0,1400.0,0.36363636363636365,0.2857142857142857,0.3373493975903614,48.1578947368421,102.0,116.0,278.9043806494809,140.19103271031736,138.71334793916355,0.0006520813728883753,0.0019826249917969108,,,,0.001982874935492873,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,6.583127040998079,6.583127040998079,0.4866524999961257,0.10539124999195337,7.175170790986158,False,,,,80244.0,24485.0,216311.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,6.708806041977368,6.708806041977368,0.4866524999961257,0.10539124999195337,7.300849791965447,False,,,,80244.0,24485.0,216311.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,HiGHS-15s,0.22854186120568062,0.34389140271493196,0.343986543313709,18.0,0.3,24.0,7.0,1650.0,0.36363636363636365,0.25,0.39759036144578314,44.77777777777778,96.0,121.0,251.73286809878462,126.31359462436237,125.41927347442228,0.0009078745375276008,10.602581833023578,10.602581833023578,0.4866524999961257,0.10539124999195337,11.194625583011657,True,0.0,0.22854186120568062,0.22854186120568062,80244.0,24485.0,216311.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,HiGHS-60s,0.22854186120568062,0.34389140271493196,0.343986543313709,18.0,0.3,24.0,7.0,1650.0,0.36363636363636365,0.25,0.39759036144578314,44.77777777777778,96.0,121.0,251.73286809878462,126.31359462436237,125.41927347442228,0.0009078745375276008,10.592284042038955,10.592284042038955,0.4866524999961257,0.10539124999195337,11.184327792027034,True,0.0,0.22854186120568062,0.22854186120568062,80244.0,24485.0,216311.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0123,123,150,A4x4_T60_S3,3,60,HiGHS-600s,0.22854186120568062,0.34389140271493196,0.343986543313709,18.0,0.3,24.0,7.0,1650.0,0.36363636363636365,0.25,0.39759036144578314,44.77777777777778,96.0,121.0,251.73286809878462,126.31359462436237,125.41927347442228,0.0009078745375276008,10.843467082944699,10.843467082944699,0.4866524999961257,0.10539124999195337,11.435510832932778,True,0.0,0.22854186120568062,0.22854186120568062,80244.0,24485.0,216311.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,Greedy-Benefit,0.25556164621418176,0.41358337557019753,0.3863275039745627,21.0,0.35,27.0,12.0,1600.0,0.46551724137931033,0.4444444444444444,0.23529411764705882,49.38095238095238,99.0,114.0,260.3784750442421,132.56595849539002,127.81251654885207,0.0009815006642571284,0.002446416998282075,,,,0.002446708967909217,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,Greedy-Density-Operational,0.22800019222165357,0.36492650785605657,0.3696343402225755,22.0,0.36666666666666664,21.0,9.0,2750.0,0.3620689655172414,0.3333333333333333,0.40441176470588236,45.59090909090909,101.0,116.0,234.1264316637983,122.76645929356299,111.3599723702353,0.000973833627418275,0.0025598749052733183,,,,0.0025601249653846025,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,Greedy-Density-Cycle,0.22800019222165357,0.36492650785605657,0.3696343402225755,22.0,0.36666666666666664,21.0,9.0,2750.0,0.3620689655172414,0.3333333333333333,0.40441176470588236,45.59090909090909,101.0,116.0,234.1264316637983,122.76645929356299,111.3599723702353,0.000973833627418275,0.002450707950629294,,,,0.002450958010740578,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,10.13080304209143,10.13080304209143,0.7821886669844389,0.16261195798870176,11.07560366706457,False,,,,145757.0,36346.0,400989.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,10.1710069590481,10.1710069590481,0.7821886669844389,0.16261195798870176,11.11580758402124,False,,,,145757.0,36346.0,400989.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,HiGHS-15s,,,,,,,,,,,,,,,,,,,15.06206308293622,15.06206308293622,0.7821886669844389,0.16261195798870176,16.00686370790936,False,,,,145757.0,36346.0,400989.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,15.0
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,HiGHS-60s,0.2771405621898609,0.4303091738469334,0.41255961844197137,22.0,0.36666666666666664,27.0,12.0,2150.0,0.46551724137931033,0.4444444444444444,0.3161764705882353,48.18181818181818,102.0,114.0,247.11573892157202,124.46938211794904,122.64635680362298,0.0011215010561420288,50.327852125046775,50.327852125046775,0.7821886669844389,0.16261195798870176,51.272652750019915,True,0.0,0.2771405621898609,0.2771405621898609,145757.0,36346.0,400989.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0124,124,150,A4x4_T60_S4,4,60,HiGHS-600s,0.2771405621898609,0.4303091738469334,0.41255961844197137,22.0,0.36666666666666664,27.0,12.0,2150.0,0.46551724137931033,0.4444444444444444,0.3161764705882353,48.18181818181818,102.0,114.0,247.11573892157202,124.46938211794904,122.64635680362298,0.0011215010561420288,50.384084708057344,50.384084708057344,0.7821886669844389,0.16261195798870176,51.328885333030485,True,0.0,0.2771405621898609,0.2771405621898609,145757.0,36346.0,400989.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,Greedy-Benefit,0.18874382449929217,0.3224946695095949,0.3005927180355631,19.0,0.31666666666666665,19.0,12.0,750.0,0.40425531914893614,0.26666666666666666,0.1724137931034483,50.1578947368421,96.0,115.0,267.0165850025762,147.79467407440703,119.22191092816925,0.0007068618022265214,0.0022605409612879157,,,,0.0022607080172747374,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,Greedy-Density-Operational,0.22993282130657308,0.32675906183368875,0.3243014394580864,20.0,0.3333333333333333,14.0,18.0,1050.0,0.2978723404255319,0.4,0.2413793103448276,37.95,83.0,96.0,212.44896486546864,106.9334470451109,105.51551782035773,0.0010822967363111227,0.0022062920033931732,,,,0.002206459059379995,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,Greedy-Density-Cycle,0.22993282130657308,0.32675906183368875,0.3243014394580864,20.0,0.3333333333333333,14.0,18.0,1050.0,0.2978723404255319,0.4,0.2413793103448276,37.95,83.0,96.0,212.44896486546864,106.9334470451109,105.51551782035773,0.0010822967363111227,0.002195624983869493,,,,0.002195750013925135,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,12.905797915998846,12.905797915998846,0.9526403750060126,0.1385616660118103,13.99699995701667,False,,,,168509.0,38714.0,466877.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,12.952478250022978,12.952478250022978,0.9526403750060126,0.1385616660118103,14.0436802910408,False,,,,168509.0,38714.0,466877.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,HiGHS-15s,0.12317516745054527,0.15085287846481876,0.13378492802709568,8.0,0.13333333333333333,11.0,3.0,300.0,0.23404255319148937,0.06666666666666667,0.06896551724137931,25.5,47.0,66.0,134.42930042615785,72.68110534406935,61.74819508208852,0.0009162821428071443,15.11223054106813,15.11223054106813,0.9526403750060126,0.1385616660118103,16.203432582085952,False,15.866335117704686,0.12317516745054527,2.077513652400287,168509.0,38714.0,466877.0,Time limit reached. (HiGHS Status 13: Time limit reached),0.0,15.0
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,HiGHS-60s,0.12900528293970395,0.23933901918976544,0.24470787468247246,14.0,0.23333333333333334,10.0,12.0,1150.0,0.2127659574468085,0.26666666666666666,0.26436781609195403,47.142857142857146,105.0,125.0,199.04054055758996,113.38917386509686,85.65136669249313,0.0006481357143540205,66.54446854197886,66.54446854197886,0.9526403750060126,0.1385616660118103,67.63567058299668,False,0.9037868899983079,0.12900528293970398,0.2455985664011308,168509.0,38714.0,466877.0,Time limit reached. (HiGHS Status 13: Time limit reached),0.0,60.0
20260731_124647-0400,20260731_124647-0400-0125,125,150,A4x4_T60_S5,5,60,HiGHS-600s,0.24559856640113084,0.36567164179104483,0.3607112616426757,22.0,0.36666666666666664,16.0,20.0,1100.0,0.3404255319148936,0.4444444444444444,0.25287356321839083,44.40909090909091,99.0,119.0,242.6113655346052,129.44377305970204,113.16759247490313,0.001012312699612993,74.9041728329612,74.9041728329612,0.9526403750060126,0.1385616660118103,75.99537487397902,True,0.0,0.24559856640113084,0.24559856640113084,168509.0,38714.0,466877.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,Greedy-Benefit,0.23184895502005437,0.35569693464430313,0.32779720279720287,18.0,0.3,21.0,6.0,1750.0,0.5121951219512195,0.17142857142857143,0.2734375,45.27777777777778,85.0,100.0,239.50193494177418,124.81832516635802,114.68360977541616,0.0009680462710099593,0.0024223339278250933,,,,0.0024225839879363775,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,Greedy-Density-Operational,0.22581047292110196,0.3389242336610759,0.3243006993006994,18.0,0.3,17.0,9.0,1850.0,0.4146341463414634,0.2571428571428571,0.2890625,44.55555555555556,90.0,105.0,228.18959036593185,115.05350223920888,113.13608812672295,0.0009895739440128944,0.002032084041275084,,,,0.0020322500495240092,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,Greedy-Density-Cycle,0.22581047292110196,0.3389242336610759,0.3243006993006994,18.0,0.3,17.0,9.0,1850.0,0.4146341463414634,0.2571428571428571,0.2890625,44.55555555555556,90.0,105.0,228.18959036593185,115.05350223920888,113.13608812672295,0.0009895739440128944,0.002098041004501283,,,,0.002098207944072783,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,6.791954791056924,6.791954791056924,0.5447886250913143,0.06611829099711031,7.402861707145348,False,,,,81380.0,23192.0,221012.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,6.569855707930401,6.569855707930401,0.5447886250913143,0.06611829099711031,7.180762624018826,False,,,,81380.0,23192.0,221012.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,HiGHS-15s,0.28523601762469875,0.4025448235974552,0.3811188811188812,20.0,0.3333333333333333,21.0,10.0,2100.0,0.5121951219512195,0.2857142857142857,0.328125,46.15,90.0,103.0,218.32215689171466,110.99623611437423,107.32592077734037,0.0013064913872492228,12.404036707943305,12.404036707943305,0.5447886250913143,0.06611829099711031,13.01494362403173,True,0.0,0.2852360176246987,0.2852360176246987,81380.0,23192.0,221012.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,HiGHS-60s,0.28523601762469875,0.4025448235974552,0.3811188811188812,20.0,0.3333333333333333,21.0,10.0,2100.0,0.5121951219512195,0.2857142857142857,0.328125,46.15,90.0,103.0,218.32215689171466,110.99623611437423,107.32592077734037,0.0013064913872492228,12.605156917008571,12.605156917008571,0.5447886250913143,0.06611829099711031,13.216063833096996,True,0.0,0.2852360176246987,0.2852360176246987,81380.0,23192.0,221012.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0126,126,150,A4x4_T60_S6,6,60,HiGHS-600s,0.28523601762469875,0.4025448235974552,0.3811188811188812,20.0,0.3333333333333333,21.0,10.0,2100.0,0.5121951219512195,0.2857142857142857,0.328125,46.15,90.0,103.0,218.32215689171466,110.99623611437423,107.32592077734037,0.0013064913872492228,12.342427666997537,12.342427666997537,0.5447886250913143,0.06611829099711031,12.953334583085962,True,0.0,0.2852360176246987,0.2852360176246987,81380.0,23192.0,221012.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,Greedy-Benefit,0.2269069253557319,0.34375000000000006,0.32996323529411764,20.0,0.3333333333333333,18.0,11.0,1150.0,0.42857142857142855,0.25,0.3026315789473684,51.25,107.0,122.0,248.417336629503,143.7313853848875,104.68595124461554,0.00091341018478975,0.0024863340659067035,,,,0.0024867920437827706,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,Greedy-Density-Operational,0.23531060534421125,0.33854166666666674,0.32628676470588247,22.0,0.36666666666666664,15.0,16.0,750.0,0.35714285714285715,0.36363636363636365,0.19736842105263158,43.63636363636363,104.0,120.0,216.7910952540531,108.73143634949633,108.05965890455676,0.0010854256032447067,0.0024309169966727495,,,,0.0024311670567840338,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,Greedy-Density-Cycle,0.23748368440045184,0.33854166666666674,0.3262867647058824,22.0,0.36666666666666664,15.0,16.0,750.0,0.35714285714285715,0.36363636363636365,0.19736842105263158,43.13636363636363,106.0,121.0,214.454816772432,107.56329710868576,106.89151966374618,0.0011073833079368735,0.0024987090146169066,,,,0.0024989170487970114,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,16.446324541931972,16.446324541931972,0.9714864579727873,0.19200729101430625,17.609818290919065,False,,,,183294.0,37916.0,512030.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,16.356255499995314,16.356255499995314,0.9714864579727873,0.19200729101430625,17.519749248982407,False,,,,183294.0,37916.0,512030.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,HiGHS-15s,,,,,,,,,,,,,,,,,,,16.3606855829712,16.3606855829712,0.9714864579727873,0.19200729101430625,17.524179331958294,False,,,,183294.0,37916.0,512030.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,15.0
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,HiGHS-60s,,,,,,,,,,,,,,,,,,,60.09855533298105,60.09855533298105,0.9714864579727873,0.19200729101430625,61.262049081968144,False,,,,183294.0,37916.0,512030.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,60.0
20260731_124647-0400,20260731_124647-0400-0127,127,150,A4x4_T60_S7,7,60,HiGHS-600s,0.29665626538195217,0.42476851851851855,0.40808823529411764,23.0,0.38333333333333336,19.0,20.0,900.0,0.4523809523809524,0.45454545454545453,0.23684210526315788,47.869565217391305,103.0,118.0,211.58345487878378,116.96773130712319,94.61572357166054,0.0014020768568691092,66.32870179205202,66.32870179205202,0.9714864579727873,0.19200729101430625,67.49219554103911,True,0.0,0.2966562653819521,0.2966562653819521,183294.0,37916.0,512030.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,Greedy-Benefit,0.18342010045389862,0.3447753659767794,0.31907894736842096,18.0,0.3,22.0,15.0,300.0,0.3728813559322034,0.42857142857142855,0.06521739130434782,46.55555555555556,81.0,101.0,258.1685354668639,129.42070467472666,128.74783079213725,0.0007104665180139301,0.0022483329521492124,,,,0.0022485830122604966,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,Greedy-Density-Operational,0.18171277061216884,0.35689045936395764,0.3388157894736841,19.0,0.31666666666666665,22.0,15.0,700.0,0.3728813559322034,0.42857142857142855,0.15217391304347827,49.05263157894737,95.0,108.0,269.56700546972445,135.09198737235104,134.47501809737338,0.0006740912905699705,0.0021299999207258224,,,,0.0021302499808371067,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,Greedy-Density-Cycle,0.1812127978431884,0.3417465926299849,0.3223684210526315,18.0,0.3,22.0,13.0,700.0,0.3728813559322034,0.37142857142857144,0.15217391304347827,46.72222222222222,95.0,108.0,270.162963841964,135.6879457445906,134.47501809737335,0.0006707536638855933,0.0021849169861525297,,,,0.0021851250203326344,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,8.52179199992679,8.52179199992679,0.7910810409812257,0.20222995802760124,9.515102998935618,False,,,,129383.0,30314.0,357899.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,7.9063372920500115,7.9063372920500115,0.7910810409812257,0.20222995802760124,8.899648291058838,False,,,,129383.0,30314.0,357899.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,HiGHS-15s,,,,,,,,,,,,,,,,,,,15.07965816592332,15.07965816592332,0.7910810409812257,0.20222995802760124,16.072969164932147,False,,,,129383.0,30314.0,357899.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,15.0
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,HiGHS-60s,0.2613444363152429,0.41746592629984863,0.3963815789473683,21.0,0.35,25.0,19.0,700.0,0.423728813559322,0.5428571428571428,0.15217391304347827,47.142857142857146,95.0,109.0,236.6044391610537,129.31455232268928,107.2898868383644,0.0011045626922382,32.96485054201912,32.96485054201912,0.7910810409812257,0.20222995802760124,33.95816154102795,True,0.0,0.26134443631524285,0.26134443631524285,129383.0,30314.0,357899.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0128,128,150,A4x4_T60_S8,8,60,HiGHS-600s,0.2613444363152429,0.41746592629984863,0.3963815789473683,21.0,0.35,25.0,19.0,700.0,0.423728813559322,0.5428571428571428,0.15217391304347827,47.142857142857146,95.0,109.0,236.6044391610537,129.31455232268928,107.2898868383644,0.0011045626922382,32.86385983298533,32.86385983298533,0.7910810409812257,0.20222995802760124,33.857170831994154,True,0.0,0.26134443631524285,0.26134443631524285,129383.0,30314.0,357899.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,Greedy-Benefit,0.22754439357166228,0.3582887700534758,0.33766233766233766,20.0,0.3333333333333333,23.0,10.0,1000.0,0.3898305084745763,0.4,0.19047619047619047,49.4,104.0,119.0,258.63057443999344,137.12616504696018,121.50440939303323,0.0008798046946474085,0.002435542060993612,,,,0.002435875008814037,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,Greedy-Density-Operational,0.24463834370481852,0.3684491978609625,0.3627705627705628,21.0,0.35,22.0,10.0,1650.0,0.3728813559322034,0.4,0.3142857142857143,42.19047619047619,90.0,109.0,219.17902933549823,109.76896233937612,109.4100669961221,0.0011161576198530818,0.0022686249576509,,,,0.0022689580218866467,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,Greedy-Density-Cycle,0.24416641801127748,0.39251336898395717,0.3887445887445888,22.0,0.36666666666666664,22.0,13.0,1650.0,0.3728813559322034,0.52,0.3142857142857143,44.95454545454545,107.0,127.0,245.6453898576558,123.00214260045493,122.6432472572009,0.0009939792403707013,0.0023397079203277826,,,,0.0023400000063702464,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,HiGHS-1s,,,,,,,,,,,,,,,,,,,3.3592272920068353,3.3592272920068353,0.4029026658972725,0.05425858299713582,3.8163885409012437,False,,,,69567.0,20397.0,188368.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,HiGHS-5s,,,,,,,,,,,,,,,,,,,5.0301363749895245,5.0301363749895245,0.4029026658972725,0.05425858299713582,5.487297623883933,False,,,,69567.0,20397.0,188368.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,HiGHS-15s,0.2761821295876467,0.42459893048128333,0.3844155844155845,19.0,0.31666666666666665,28.0,14.0,400.0,0.4745762711864407,0.56,0.0761904761904762,45.26315789473684,105.0,120.0,267.7120835696135,133.88849642491365,133.82358714469987,0.0010316386391869036,15.049341791076586,15.049341791076586,0.4029026658972725,0.05425858299713582,15.506503039970994,False,0.05281054347588307,0.27618212958764676,0.29076745794949715,69567.0,20397.0,188368.0,Time limit reached. (HiGHS Status 13: Time limit reached),0.0,15.0
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,HiGHS-60s,0.2904442111087855,0.4288770053475935,0.3956709956709958,21.0,0.35,29.0,11.0,950.0,0.4915254237288136,0.44,0.18095238095238095,46.38095238095238,105.0,120.0,267.8502873601406,134.02670021544074,133.82358714469987,0.0010843528075751736,22.46907720901072,22.46907720901072,0.4029026658972725,0.05425858299713582,22.92623845790513,True,0.0,0.29044421110878554,0.29044421110878554,69567.0,20397.0,188368.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0129,129,150,A4x4_T60_S9,9,60,HiGHS-600s,0.2904442111087855,0.4288770053475935,0.3956709956709958,21.0,0.35,29.0,11.0,950.0,0.4915254237288136,0.44,0.18095238095238095,46.38095238095238,105.0,120.0,267.8502873601406,134.02670021544074,133.82358714469987,0.0010843528075751736,21.871026917011477,21.871026917011477,0.4029026658972725,0.05425858299713582,22.328188165905885,True,0.0,0.29044421110878554,0.29044421110878554,69567.0,20397.0,188368.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0130,130,150,A4x4_T60_S10,10,60,Greedy-Benefit,0.21069497381901955,0.37267410951621466,0.3649449618966976,21.0,0.35,19.0,16.0,1350.0,0.4222222222222222,0.32,0.35064935064935066,47.095238095238095,94.0,116.0,243.75630546388885,128.30318827500025,115.45311718888861,0.0008643672762353745,0.0025627079885452986,,,,0.0025630000745877624,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0130,130,150,A4x4_T60_S10,10,60,Greedy-Density-Operational,0.2224058137643094,0.37267410951621477,0.37341236240474157,22.0,0.36666666666666664,16.0,20.0,1350.0,0.35555555555555557,0.4,0.35064935064935066,44.09090909090909,95.0,108.0,229.4603048981078,114.83388946088537,114.62641543722242,0.0009692561589816985,0.002382374950684607,,,,0.002382666920311749,False,,,,,,,Constructive heuristic,,
