Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
default_nodes_T50_S26,50,Exact-HiGHS,0.2287675892389839,0.0,21,0.42,21,0.42,16,0.32,46.476190476190474,95.0,106.0,242.72578764742008,378.83697574301453,0.572466480300519,0.8934834333561663,116.72578764742006,110.11118809559444,226.8369757430145,26.0,252.8369757430145,1.7853571071357126,0.1785714285714286,6.7514073123974985,0.03924759974628844,2.331143856048584,True,0.0,19049.0,3519.0,50469.0
default_nodes_T50_S27,50,Greedy,0.20704397433628274,0.13618252100682368,19,0.38,19,0.38,15,0.3,45.8421052631579,97.0,117.0,228.99895057944246,367.61925098386416,0.48931399696462063,0.7855112200509918,114.99895057944248,112.62030040442173,227.61925098386422,26.0,253.61925098386422,1.479019945774904,0.17105263157894735,16.94082165880157,0.10224875938500566,0.0005929470062255859,False,,,,
default_nodes_T50_S27,50,Exact-HiGHS,0.23968486326255303,0.0,22,0.44,22,0.44,16,0.32,48.63636363636363,117.0,132.0,256.27043535729126,396.0408707145825,0.48536067302517283,0.7500774066564063,124.27043535729126,111.77043535729126,236.04087071458252,28.0,264.0408707145825,2.0615528128088303,0.20454545454545459,28.114783434318877,0.15567077268269203,2.8193089962005615,True,0.0,18317.0,3346.0,48608.0
default_nodes_T50_S28,50,Greedy,0.22774962663626852,0.05950637102536074,21,0.42,21,0.42,14,0.28,49.57142857142857,120.0,133.0,263.41655310613197,426.7428869029188,0.49514389681603754,0.8021482836521031,137.41655310613197,135.32633379678686,272.7428869029188,28.0,300.7428869029188,1.7853571071357126,0.1785714285714286,14.037789225914132,0.0684105288935466,0.0005753040313720703,False,,,,
default_nodes_T50_S28,50,Exact-HiGHS,0.24215966979443498,1.146168378871268e-16,20,0.4,20,0.4,17,0.34,43.7,101.0,109.0,226.9736178428923,359.81824548129265,0.5205816923002117,0.8252712052323226,106.97361784289231,106.84462763840035,213.81824548129265,26.0,239.81824548129265,2.1213203435596424,0.2250000000000001,16.89899118665832,0.09694149502659055,2.7773330211639404,True,0.0,18631.0,3486.0,49270.0
default_nodes_T50_S29,50,Greedy,0.20848547805977816,0.07159311738023984,20,0.4,20,0.4,14,0.28,50.05,116.0,123.0,259.32797693735137,418.4704219472154,0.5270893840190068,0.8505496381040963,139.32797693735137,131.14244500986405,270.4704219472154,28.0,298.4704219472154,1.5811388300841898,0.17500000000000004,13.056076583254178,0.06882750769012702,0.0005941390991210938,False,,,,
default_nodes_T50_S29,50,Exact-HiGHS,0.22456261576979905,1.2359838043604451e-16,20,0.4,20,0.4,16,0.32,45.85,101.0,108.0,240.8596000162861,382.8534437605426,0.5575453704080696,0.8862348235197745,120.8596000162861,115.9938437442565,236.85344376054258,26.0,262.8534437605426,1.5811388300841898,0.17500000000000004,8.320296254062622,0.048486792673765544,2.3092141151428223,True,0.0,18200.0,3394.0,48166.0
default_nodes_T50_S30,50,Greedy,0.18108338198024426,0.12375687032004003,17,0.34,17,0.34,13,0.26,45.11764705882353,93.0,109.0,222.9060896262169,367.6739754619067,0.5112524991426993,0.8432889345456576,120.90608962621691,120.76788583568982,241.67397546190674,24.0,265.6739754619067,1.299038105676658,0.16176470588235303,12.553637113816611,0.07486599612516165,0.0005059242248535156,False,,,,
default_nodes_T50_S30,50,Exact-HiGHS,0.2066588322882295,4.0291879096052194e-16,20,0.4,20,0.4,15,0.3,51.45,120.0,132.0,250.64807495394263,407.29614990788525,0.47471226317034587,0.7713942233103888,130.64807495394263,130.64807495394263,261.29614990788525,26.0,287.29614990788525,2.1213203435596424,0.2250000000000001,22.60000523876594,0.12154000663449316,3.7493178844451904,True,0.0,17373.0,3255.0,45956.0
default_nodes_T60_S1,60,Greedy,0.17600898609566745,0.14252718265526995,21,0.35,21,0.35,15,0.25,49.23809523809524,114.0,126.0,242.9679542696453,387.7977047487635,0.48207927434453435,0.7694398903745308,116.96795426964529,116.82975047911819,233.79770474876346,28.0,261.79770474876346,1.920286436967152,0.20238095238095233,19.248689940827123,0.10944388196787602,0.0006959438323974609,False,,,,
