Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros,Solver Message
6helos_7areas_T50_S29,50,Exact-HiGHS,0.4159925693295652,6.004919293227663e-14,28.0,0.56,28.0,0.56,24.0,0.48,41.32142857142857,96.0,120.0,375.2137060505946,595.8354553633975,0.5211301472924925,0.8275492435602743,207.21370605059465,196.62174931280288,403.8354553633975,24.0,427.8354553633975,1.247219128924647,0.1428571428571428,16.818783791452603,0.09102181765513635,724.9525709152222,True,0.0,622709.0,155014.0,1713169.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T50_S30,50,Greedy,0.3721758946129803,,29.0,0.58,29.0,0.58,22.0,0.44,41.96551724137931,94.0,114.0,376.6341982724961,565.5426629171902,0.550634792796047,0.8268167586508629,202.63419827249612,164.90846464469408,367.5426629171902,24.0,391.5426629171902,0.372677996249965,0.028735632183908066,10.569996965778305,0.06306755789343625,0.0011310577392578125,False,,,,,
6helos_7areas_T50_S30,50,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1813.7187478542328,False,,1656142.0,276037.0,4692445.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S1,60,Greedy,0.28677034302021326,,25.0,0.4166666666666667,25.0,0.4166666666666667,21.0,0.35,41.0,88.0,106.0,347.97465027649935,537.3209841378358,0.5471299532649361,0.8448443146821317,197.97465027649932,167.3463338613365,365.3209841378358,22.0,387.3209841378358,0.8975274678557507,0.11333333333333329,11.108206423578356,0.06819380149882533,0.0014400482177734375,False,,,,,
6helos_7areas_T60_S1,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1809.7168679237366,False,,1121069.0,199614.0,3163659.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S2,60,Greedy,0.2964185772855016,0.2170412339689331,29.0,0.48333333333333334,29.0,0.48333333333333334,22.0,0.36666666666666664,45.48275862068966,95.0,112.0,364.3558763364472,563.0849480947456,0.5421962445482845,0.8379240299028953,190.35587633644718,170.72907175829846,361.08494809474564,28.0,389.08494809474564,0.6871842709362768,0.07471264367816088,8.874087467597576,0.053435238830357314,0.0014882087707519531,False,,,,,
6helos_7areas_T60_S2,60,Exact-HiGHS,0.378587724086784,1.0703765024755168e-14,33.0,0.55,33.0,0.55,27.0,0.45,41.90909090909091,92.0,108.0,360.7028356725177,543.5201395082627,0.5566401785069718,0.8387656473892943,162.70283567251772,152.8173038357449,315.5201395082626,30.0,345.5201395082626,0.5,0.045454545454545414,9.124426587528397,0.055476496562140376,908.0208082199097,True,0.0,710094.0,163346.0,1967002.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S3,60,Greedy,0.3339445245097311,,32.0,0.5333333333333333,32.0,0.5333333333333333,27.0,0.45,39.75,84.0,107.0,360.66474855736976,555.8695654873918,0.5617830974413859,0.8658404446844109,168.66474855736973,167.2048169300221,335.8695654873918,28.0,363.8695654873918,0.9428090415820634,0.08333333333333333,7.468480146727992,0.044985189020642004,0.0015301704406738281,False,,,,,
6helos_7areas_T60_S3,60,Exact-HiGHS,0.4272619621729725,,36.0,0.6,36.0,0.6,32.0,0.5333333333333333,39.52777777777778,88.0,104.0,374.88842290405046,566.8803248455881,0.6007827290129014,0.9084620590474168,158.8884229040505,157.99190194153763,316.8803248455881,34.0,350.8803248455881,0.816496580927726,0.07407407407407411,6.356684310560085,0.03551450911323487,1807.3507359027863,False,0.008946787843432743,774190.0,170106.0,2152530.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S4,60,Greedy,0.3390027163031855,0.14407937970308118,28.0,0.4666666666666667,28.0,0.4666666666666667,23.0,0.38333333333333336,42.42857142857143,93.0,115.0,361.63975820960036,553.4294546879154,0.5241155916081165,0.8020716734607469,193.6397582096004,167.78969647831505,361.42945468791544,24.0,385.42945468791544,0.4714045207910317,0.047619047619047596,13.965934247022126,0.08273214753579206,0.0014009475708007812,False,,,,,
6helos_7areas_T60_S4,60,Exact-HiGHS,0.39606793932077544,7.372186094565787e-14,33.0,0.55,33.0,0.55,26.0,0.43333333333333335,43.45454545454545,98.0,122.0,372.11201290498,555.0790418841173,0.5083497444057105,0.7583047020274826,174.11201290498002,156.96702897913718,331.0790418841172,26.0,357.0790418841172,0.7637626158259734,0.0656565656565656,16.755847890574692,0.09865258778720287,1701.1646559238434,True,0.0,784640.0,148196.0,2205790.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S5,60,Greedy,0.28717075660591784,,26.0,0.43333333333333335,26.0,0.43333333333333335,19.0,0.31666666666666665,45.53846153846154,99.0,121.0,363.67049885215147,585.8659581760858,0.5009235521379497,0.8069779038238096,207.6704988521515,196.19545932393436,403.8659581760859,26.0,429.8659581760859,0.9428090415820632,0.11538461538461542,13.413532565879967,0.07597984937341451,0.0014531612396240234,False,,,,,
6helos_7areas_T60_S5,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1812.9504981040955,False,,1353761.0,233691.0,3827658.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S6,60,Greedy,0.27671470514601626,0.16819307645749315,24.0,0.4,24.0,0.4,19.0,0.31666666666666665,41.083333333333336,89.0,111.0,350.08177369758766,540.082399697418,0.5256483088552367,0.8109345340802073,206.08177369758766,168.0006259998304,374.08239969741805,22.0,396.08239969741805,0.5773502691896257,0.06944444444444449,11.237804271298351,0.06661344408733265,0.0013251304626464844,False,,,,,
6helos_7areas_T60_S6,60,Exact-HiGHS,0.3326669895551497,-1.6686702610766608e-16,27.0,0.45,27.0,0.45,24.0,0.4,40.888888888888886,84.0,96.0,344.88560860167973,525.36026604985,0.598759737155694,0.912083795225434,182.88560860167973,156.47465744817026,339.36026604985,24.0,363.36026604985,0.7637626158259734,0.08024691358024698,7.349229231786187,0.04239431495765519,555.1001379489899,True,0.0,467413.0,109222.0,1293083.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S7,60,Greedy,0.3026083920719501,,28.0,0.4666666666666667,28.0,0.4666666666666667,25.0,0.4166666666666667,44.42857142857143,107.0,134.0,362.02934407179305,575.5586807535235,0.4502852538206381,0.7158690059123427,194.02934407179302,187.5293366817304,381.5586807535234,26.0,407.5586807535234,0.7453559924999299,0.08333333333333333,20.206656800339733,0.11126836560296827,0.001669168472290039,False,,,,,
6helos_7areas_T60_S7,60,Exact-HiGHS,0.10257159398618394,,15.0,0.25,15.0,0.25,9.0,0.15,47.733333333333334,95.0,116.0,195.95087049376247,273.35886686523895,0.28153860703126793,0.39275699262246977,105.95087049376247,67.40799637147651,173.35886686523898,10.0,183.35886686523898,1.632993161855452,0.17777777777777773,23.45224872852734,0.13111557268759247,1813.5091860294342,False,3043.9574914770433,1371333.0,231349.0,3882716.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S8,60,Greedy,0.29444561359471083,,28.0,0.4666666666666667,28.0,0.4666666666666667,21.0,0.35,44.32142857142857,85.0,106.0,358.472316322367,563.2099211360637,0.5636357174879985,0.885550190465509,190.47231632236702,180.7376048136967,371.2099211360637,24.0,395.2099211360637,0.4714045207910317,0.047619047619047596,6.455589975177708,0.03808803755243358,0.0015690326690673828,False,,,,,
6helos_7areas_T60_S8,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1810.1159121990204,False,,1212890.0,215523.0,3423213.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S9,60,Greedy,0.2671177800113488,0.17158967229147126,27.0,0.45,27.0,0.45,20.0,0.3333333333333333,49.111111111111114,97.0,124.0,397.5282709149327,616.4655984069059,0.5343121920899633,0.8285827935576692,235.52827091493268,190.93732749197318,426.4655984069059,28.0,454.4655984069059,0.9574271077563381,0.11728395061728387,12.252321243394857,0.06667866445754811,0.00168609619140625,False,,,,,
6helos_7areas_T60_S9,60,Exact-HiGHS,0.32244622148811813,0.0,28.0,0.4666666666666667,28.0,0.4666666666666667,24.0,0.4,40.607142857142854,96.0,123.0,354.67457654722807,559.9918959866673,0.48058885711006516,0.7587966070280044,186.67457654722804,177.31731943943913,363.99189598666715,28.0,391.99189598666715,0.4714045207910317,0.047619047619047596,15.162078163078393,0.08907458053804292,637.962798833847,True,0.0,524917.0,129189.0,1445628.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S10,60,Greedy,0.2788505806925687,,27.0,0.45,27.0,0.45,21.0,0.35,45.148148148148145,95.0,122.0,368.818189698859,557.222956571828,0.5038499859274029,0.7612335472292733,206.81818969885902,162.40476687296902,369.22295657182804,26.0,395.22295657182804,0.5,0.055555555555555504,14.359556340066968,0.08366992654003298,0.0015859603881835938,False,,,,,
6helos_7areas_T60_S10,60,Exact-HiGHS,0.20505030725711204,,16.0,0.26666666666666666,16.0,0.26666666666666666,14.0,0.23333333333333334,37.5625,86.0,108.0,208.95145330396116,332.82755519686174,0.3224559464567302,0.5136227703655274,112.95145330396116,109.87610189290058,222.82755519686174,14.0,236.82755519686174,2.039607805437114,0.35,29.21049365920138,0.23288063996848346,1872.7478802204132,False,0.7206512558363594,832266.0,163990.0,2332874.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S11,60,Greedy,0.3252689981563473,,28.0,0.4666666666666667,28.0,0.4666666666666667,26.0,0.43333333333333335,39.714285714285715,88.0,94.0,336.51712742094537,503.28038318503354,0.5966615734413925,0.8923411049380028,168.51712742094534,142.7632557640882,311.28038318503354,24.0,335.28038318503354,1.1055415967851332,0.13095238095238093,5.6316211549616515,0.03757536465369441,0.0015230178833007812,False,,,,,
6helos_7areas_T60_S11,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1816.375747203827,False,,1915955.0,294191.0,5453740.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S12,60,Greedy,0.3056277011500798,,28.0,0.4666666666666667,28.0,0.4666666666666667,24.0,0.4,39.857142857142854,85.0,109.0,353.12671886533786,553.281662642517,0.5399491114148897,0.8459964260588945,185.12671886533786,176.15494377717903,361.2816626425169,24.0,385.2816626425169,0.7453559924999298,0.08333333333333333,9.849772985889905,0.0599671698975112,0.0015218257904052734,False,,,,,
6helos_7areas_T60_S12,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1810.9131100177765,False,,1026778.0,211889.0,2868511.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S13,60,Greedy,0.30894022828649315,,30.0,0.5,30.0,0.5,23.0,0.38333333333333336,43.3,86.0,109.0,371.45823624620766,568.5185550980317,0.5679789545049047,0.8692944267554001,191.45823624620763,171.060318851824,362.51855509803164,26.0,388.51855509803164,1.2909944487358056,0.14444444444444438,13.278151512418408,0.06756835558918262,0.0016431808471679688,False,,,,,
6helos_7areas_T60_S13,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1812.4720680713654,False,,1447233.0,240695.0,4101070.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S14,60,Greedy,0.28311657145781727,,28.0,0.4666666666666667,28.0,0.4666666666666667,21.0,0.35,48.285714285714285,99.0,122.0,389.37064989901694,607.4024560936427,0.5319271173483838,0.8297847760842114,221.3706498990169,196.03180619462586,417.40245609364274,22.0,439.40245609364274,0.9428090415820632,0.1071428571428572,13.61823986021567,0.07350582752053914,0.0016551017761230469,False,,,,,
6helos_7areas_T60_S14,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1811.007040977478,False,,1243570.0,215817.0,3514959.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S15,60,Greedy,0.27531717426175073,0.14056484699882202,26.0,0.43333333333333335,26.0,0.43333333333333335,22.0,0.36666666666666664,43.88461538461539,96.0,120.0,363.04808482072303,582.3479688672644,0.5042334511398932,0.8088166234267561,207.04808482072303,191.2998840465413,398.34796886726434,28.0,426.34796886726434,0.9428090415820634,0.11538461538461542,11.758458502483974,0.06444175977406985,0.0017309188842773438,False,,,,,
6helos_7areas_T60_S15,60,Exact-HiGHS,0.32034665244996485,0.0,28.0,0.4666666666666667,28.0,0.4666666666666667,25.0,0.4166666666666667,39.964285714285715,90.0,110.0,332.40451208578855,517.2080404869395,0.5036432001299826,0.7836485461923325,164.40451208578855,156.80352840115094,321.20804048693947,28.0,349.20804048693947,1.1055415967851332,0.13095238095238093,11.841761967858956,0.07611518192069362,658.1263928413391,True,0.0,496730.0,128415.0,1361841.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S16,60,Greedy,0.3097114263106704,,27.0,0.45,27.0,0.45,22.0,0.36666666666666664,40.74074074074074,90.0,114.0,361.8799998920082,564.2273386113309,0.5290643273274973,0.8248937698996065,199.87999989200821,174.3473387193227,374.2273386113309,28.0,402.2273386113309,0.7637626158259734,0.08024691358024698,11.729616917093853,0.0682582257308697,0.0015790462493896484,False,,,,,
6helos_7areas_T60_S16,60,Exact-HiGHS,0.3146129731522334,,27.0,0.45,27.0,0.45,23.0,0.38333333333333336,37.7037037037037,98.0,124.0,321.6982287388719,506.84050467550196,0.4323900923909568,0.6812372374670725,159.69822873887185,157.14227593663006,316.8405046755019,28.0,344.8405046755019,1.6072751268321592,0.191358024691358,24.177766239516405,0.16070053780982096,1807.8613572120667,False,0.23615141865531267,751466.0,174595.0,2079869.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S17,60,Greedy,0.3205879896077953,,28.0,0.4666666666666667,28.0,0.4666666666666667,26.0,0.43333333333333335,39.035714285714285,82.0,97.0,345.6856307451676,533.9987393946035,0.5939615648542399,0.9175236072072225,177.68563074516757,164.31310864943583,341.9987393946034,24.0,365.9987393946034,0.4714045207910317,0.047619047619047596,4.382778007396559,0.026573901997035094,0.0016751289367675781,False,,,,,
6helos_7areas_T60_S17,60,Exact-HiGHS,0.39491689743570113,,33.0,0.55,33.0,0.55,29.0,0.48333333333333334,41.333333333333336,98.0,116.0,382.2702504781952,597.6132987049214,0.5492388656295908,0.8586397969898295,184.27025047819518,181.34304822672615,365.61329870492136,34.0,399.61329870492136,0.7637626158259734,0.0656565656565656,10.944516592594324,0.060782635971117514,1807.074404001236,False,0.009490350572652117,716879.0,171961.0,1978742.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S18,60,Greedy,0.2808123162053821,0.20694777223376648,26.0,0.43333333333333335,26.0,0.43333333333333335,22.0,0.36666666666666664,43.30769230769231,88.0,101.0,347.3158780829315,531.3139926705868,0.5731285116880057,0.8767557634828165,191.3158780829315,159.99811458765532,351.3139926705868,24.0,375.3139926705868,0.7453559924999298,0.08974358974358972,9.707906153137568,0.057381920161308976,0.0017518997192382812,False,,,,,
6helos_7areas_T60_S18,60,Exact-HiGHS,0.3540905710539865,1.0973973620990876e-15,31.0,0.5166666666666667,31.0,0.5166666666666667,26.0,0.43333333333333335,42.935483870967744,94.0,118.0,366.92587476260104,547.1003720778767,0.518256885257911,0.7727406385280745,180.92587476260104,152.17449731527574,333.1003720778768,28.0,361.1003720778768,1.0671873729054748,0.10215053763440866,15.331179953456253,0.09451793848155532,1402.1670310497284,True,0.0,682372.0,147161.0,1900021.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S19,60,Greedy,0.28959348139904695,,28.0,0.4666666666666667,28.0,0.4666666666666667,20.0,0.3333333333333333,43.392857142857146,96.0,120.0,383.39045361067366,558.665166190812,0.5324867411259356,0.7759238419316833,215.39045361067366,149.27471258013833,364.665166190812,26.0,390.665166190812,0.7453559924999298,0.08333333333333333,13.599657793502965,0.0820655980967208,0.0015950202941894531,False,,,,,
6helos_7areas_T60_S19,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1808.950246810913,False,,1006096.0,210661.0,2807693.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S20,60,Greedy,0.2796476075607841,,27.0,0.45,27.0,0.45,22.0,0.36666666666666664,43.18518518518518,88.0,105.0,340.69144770795543,537.3557877600275,0.5407800757269133,0.8529456948571865,178.69144770795543,172.66434005207205,351.3557877600275,24.0,375.3557877600275,0.9574271077563381,0.11728395061728387,8.608009589029342,0.05427151439443486,0.0015780925750732422,False,,,,,
6helos_7areas_T60_S20,60,Exact-HiGHS,0.22736001595380134,,20.0,0.3333333333333333,20.0,0.3333333333333333,17.0,0.2833333333333333,39.75,92.0,104.0,261.8755690180385,418.3241883456228,0.4196723862468566,0.6703913274769596,141.87556901803853,136.44861932758428,278.3241883456228,20.0,298.3241883456228,0.8944271909999159,0.11999999999999993,14.208703979950675,0.08825346065730119,1808.3204681873322,False,0.5776494347381121,887970.0,184386.0,2479590.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S21,60,Greedy,0.30368771773753156,,27.0,0.45,27.0,0.45,22.0,0.36666666666666664,41.851851851851855,81.0,96.0,344.45331206926835,525.4114320558158,0.5980092223424798,0.9121726250969024,182.45331206926838,154.95811998654742,337.4114320558158,26.0,363.4114320558158,0.7637626158259734,0.08024691358024698,4.603799307641617,0.029526366676855858,0.0018239021301269531,False,,,,,
6helos_7areas_T60_S21,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1809.1219818592072,False,,1089367.0,196802.0,3071365.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S22,60,Greedy,0.3372198575791597,0.1447992567731799,31.0,0.5166666666666667,31.0,0.5166666666666667,25.0,0.4166666666666667,39.67741935483871,90.0,101.0,349.9975374240138,533.3719595700252,0.5775536921188347,0.8801517484653881,163.99753742401379,153.37442214601137,317.3719595700252,30.0,347.3719595700252,0.8975274678557507,0.09139784946236566,8.513647561457322,0.050646637346063304,0.0015811920166015625,False,,,,,
6helos_7areas_T60_S22,60,Exact-HiGHS,0.39431660957752734,5.273829955178562e-12,33.0,0.55,33.0,0.55,28.0,0.4666666666666667,40.303030303030305,94.0,115.0,351.87917391884145,539.0420396785446,0.5099698172736833,0.7812203473602095,153.87917391884145,153.16286575970318,307.0420396785446,34.0,341.0420396785446,0.9574271077563381,0.09595959595959602,11.713866124886264,0.06884859888312785,1096.1865561008453,True,0.0,568287.0,137369.0,1567558.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T60_S23,60,Greedy,0.33378062280945997,,32.0,0.5333333333333333,32.0,0.5333333333333333,26.0,0.43333333333333335,41.8125,84.0,99.0,357.2200844674811,515.6583167783277,0.601380613581618,0.8681116444079592,165.22008446748112,130.4382323108466,295.65831677832773,28.0,323.65831677832773,0.7453559924999298,0.07291666666666667,6.280066888186707,0.04083074067243982,0.0016169548034667969,False,,,,,
6helos_7areas_T60_S23,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1816.9740781784058,False,,1416694.0,259970.0,3990178.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S24,60,Greedy,0.28329260226810005,,29.0,0.48333333333333334,29.0,0.48333333333333334,21.0,0.35,43.41379310344828,89.0,106.0,367.30609368054945,557.9079994009443,0.5775253045291658,0.8772138355360759,193.30609368054945,166.60190572039483,359.9079994009443,24.0,383.9079994009443,0.37267799624996495,0.028735632183908066,10.619165361738267,0.05801549516313139,0.0016300678253173828,False,,,,,
6helos_7areas_T60_S24,60,Exact-HiGHS,0.18752218340952168,,17.0,0.2833333333333333,17.0,0.2833333333333333,14.0,0.23333333333333334,37.35294117647059,90.0,106.0,236.22659446170204,391.1705195353088,0.37142546299009754,0.6150479866907371,134.22659446170204,132.9439250736068,267.1705195353088,22.0,289.1705195353088,0.8,0.11764705882352935,27.159932933486044,0.17770458983854615,1810.2434899806976,False,0.8715602041681121,964692.0,179701.0,2714441.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S25,60,Greedy,0.30447293318281005,,27.0,0.45,27.0,0.45,21.0,0.35,43.074074074074076,94.0,110.0,344.1062163968572,546.0142627600919,0.5213730551467533,0.8272943375152908,182.10621639685718,175.9080463632347,358.01426276009187,26.0,384.01426276009187,0.9574271077563381,0.11728395061728387,10.462516390088982,0.0647335632299894,0.0016429424285888672,False,,,,,
6helos_7areas_T60_S25,60,Exact-HiGHS,0.2557701217764898,,19.0,0.31666666666666665,19.0,0.31666666666666665,17.0,0.2833333333333333,39.05263157894737,85.0,100.0,212.48320473005998,326.5863987483681,0.35413867455009995,0.5443106645806135,98.48320473005998,96.10319401830812,194.58639874836808,18.0,212.58639874836808,1.6393596310755,0.17105263157894735,21.504268954982706,0.12496238353468736,1809.6045050621033,False,0.48431594982230713,918413.0,187419.0,2567886.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S26,60,Greedy,0.3297834484833084,,28.0,0.4666666666666667,28.0,0.4666666666666667,25.0,0.4166666666666667,38.964285714285715,86.0,103.0,341.5576556303463,516.0334364173975,0.5526822906639908,0.8350055605459507,173.5576556303463,150.47578078705126,324.0334364173975,24.0,348.0334364173975,0.4714045207910317,0.047619047619047596,12.002874960956971,0.07509826408458424,0.001519918441772461,False,,,,,
6helos_7areas_T60_S26,60,Exact-HiGHS,0.2629688741572237,,20.0,0.3333333333333333,20.0,0.3333333333333333,17.0,0.2833333333333333,37.65,90.0,114.0,253.41196543013373,403.16501537523607,0.37048532957621894,0.5894225370982984,133.41196543013373,129.75304994510236,263.16501537523607,20.0,283.16501537523607,2.0548046676563256,0.3333333333333333,34.02763741474137,0.28425893316419487,1817.219985961914,False,0.5440714867392933,837646.0,167740.0,2345264.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S27,60,Greedy,0.33559404805637577,,28.0,0.4666666666666667,28.0,0.4666666666666667,25.0,0.4166666666666667,39.392857142857146,80.0,95.0,336.9346090027581,507.2978921716208,0.5911133491276458,0.8899963020554751,168.93460900275812,146.36328316886267,315.2978921716208,24.0,339.2978921716208,0.4714045207910317,0.047619047619047596,6.692931920714933,0.044158526803059615,0.001626729965209961,False,,,,,
6helos_7areas_T60_S27,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1811.3320980072021,False,,1303519.0,237842.0,3672781.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S28,60,Greedy,0.31473810774034267,,27.0,0.45,27.0,0.45,22.0,0.36666666666666664,40.851851851851855,88.0,103.0,342.2540503319575,533.5126800746607,0.55380914293197,0.8632891263344025,180.2540503319575,163.25862974270325,343.51268007466075,28.0,371.51268007466075,0.9574271077563381,0.11728395061728387,7.688886331372381,0.04607477618668362,0.0016870498657226562,False,,,,,
6helos_7areas_T60_S28,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1810.6540920734406,False,,1227487.0,215562.0,3466965.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
6helos_7areas_T60_S29,60,Greedy,0.27244818973366663,,27.0,0.45,27.0,0.45,18.0,0.3,50.370370370370374,104.0,128.0,413.63598224070984,660.5767727375718,0.5385885185425909,0.8601260061687133,251.63598224070986,222.94079049686198,474.57677273757184,24.0,498.57677273757184,0.7637626158259734,0.08024691358024698,12.373197913485868,0.06010179823261241,0.0016188621520996094,False,,,,,
6helos_7areas_T60_S29,60,Exact-HiGHS,0.3347487143642028,,26.0,0.43333333333333335,26.0,0.43333333333333335,23.0,0.38333333333333336,38.15384615384615,103.0,127.0,315.5003483906828,493.21142124375024,0.41404245195627665,0.6472590829970476,159.5003483906828,157.7110728530674,317.21142124375024,20.0,337.21142124375024,1.1055415967851332,0.14102564102564097,28.14190661877309,0.19334759192958048,1807.3129169940948,False,0.10766663382501356,789906.0,180601.0,2189183.0,Time limit reached. (HiGHS Status 13: Time limit reached)
6helos_7areas_T60_S30,60,Greedy,0.3191865992109085,,30.0,0.5,30.0,0.5,23.0,0.38333333333333336,41.96666666666667,93.0,115.0,375.59662566590043,547.3103832923017,0.5443429357476818,0.793203454046814,195.59662566590046,147.7137576264013,343.31038329230176,24.0,367.31038329230176,0.5773502691896257,0.055555555555555504,10.880113882418586,0.05841662929522181,0.0015442371368408203,False,,,,,
6helos_7areas_T60_S30,60,Exact-HiGHS,,,,,,,,,,,,,,,,,,,,,,,,,1818.7585899829865,False,,2141910.0,309800.0,6115996.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound)
